params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '0', 'aq': '9'}",89.5859375,-3.514,-2.081,0.4036187149977195,-0.10149048762841836
"{'ar': '24000', 'sample_fmt': 's16p', 'compression_level': '1', 'reservoir': '0', 'b:a': '278k', 'abr': 'True'}",185.6796875,-3.668,-2.524,0.7067901410009654,-0.7757906613698481
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '0', 'aq': '9'}",76.203125,-3.735,-2.782,0.4052243309961341,-0.8163072894056738
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '0', 'b:a': '58k'}",78.58203125,-3.827,-3.279,0.3953590510027425,-1.1905111645613609
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'aq': '9'}",71.046875,-3.735,-2.782,0.40127456600384903,-0.8077877052317076
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '0', 'b:a': '97k'}",90.921875,-3.858,-3.51,0.3534722559998045,-1.3522044077465696
"{'ar': '24000', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '1', 'b:a': '155k', 'abr': 'True'}",194.0234375,-3.658,-2.49,0.42783574300119653,-0.734461198161413
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '268k'}",223.671875,-3.667,-2.518,0.9208381590033241,-0.8480116694751555
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '230k'}",313.109375,-3.179,-1.446,0.4118047320007463,0.5220812868794791
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '157k', 'abr': 'True'}",197.4453125,-3.234,-1.533,1.0874424849971547,0.5011125367800816
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '0', 'b:a': '305k'}",90.8935546875,-3.848,-3.431,0.37477733999548946,-1.3055133457044619
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '41k'}",55.8935546875,-3.305,-1.653,0.41798505800034036,0.5731826040199968
"{'ar': '11025', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '0', 'aq': '9'}",52.037109375,-3.834,-3.322,0.3878318950009998,-1.1774722947943472
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '1', 'b:a': '319k', 'abr': 'True'}",88.578125,-3.74,-2.803,0.4119015779979236,-0.8548214893019502
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '1', 'b:a': '101k', 'abr': 'True'}",81.359375,-3.755,-2.872,0.3987756780006748,-0.8990483099627168
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '1', 'reservoir': '1', 'b:a': '42k'}",55.9296875,-3.459,-1.954,0.8261136360015371,0.08919557793241614
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '112k', 'abr': 'True'}",150.6875,-3.423,-1.878,0.39631161099896417,0.07761440089814861
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",92.75,-3.54,-2.146,0.405926212995837,-0.18779300433284107
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",109.1796875,-3.337,-1.711,0.5137269939987164,0.38822464624044667
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '1', 'b:a': '178k'}",91.484375,-3.858,-3.511,0.3810152650003147,-1.3554532108697732
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",36.8515625,-3.855,-3.486,0.3549632560025202,-1.2514757125871991
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'aq': '9'}",109.1796875,-3.337,-1.711,0.44039245700332685,0.3936450137497737
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '1', 'aq': '9'}",50.28125,-3.776,-2.976,0.3508368820002943,-0.9276511199737746
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '0', 'b:a': '191k'}",224.375,-3.763,-2.911,0.3969514739983424,-1.1580608295093977
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '1', 'reservoir': '1', 'b:a': '170k', 'abr': 'True'}",210.2421875,-3.213,-1.499,0.8061124660016503,0.561141211255273
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '39k'}",55.8935546875,-3.303,-1.65,0.44561757200062857,0.5767464559733535
"{'ar': '48000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '191k', 'abr': 'True'}",259.4609375,-3.553,-2.179,0.4858455870016769,-0.5004141381579355
"{'ar': '24000', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",76.203125,-3.735,-2.782,0.4106246449991886,-0.8167064422163632
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '1', 'b:a': '140k', 'abr': 'True'}",81.640625,-3.755,-2.872,0.39525028499701875,-0.899236518650978
"{'ar': '11025', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '1', 'b:a': '319k', 'abr': 'True'}",88.9599609375,-3.849,-3.438,0.3551198259992816,-1.3055131816341186
