params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '1', 'b:a': '196k', 'abr': 'True'}",219.69921875,-3.677,-2.553,0.3751025010133162,-0.8356761659306834
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '260k', 'abr': 'True'}",320.140625,-3.173,-1.436,0.7379773509746883,0.503887620561954
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",55.15625,-3.769,-2.94,0.37859805501648225,-0.9098158258777832
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'b:a': '204k', 'abr': 'True'}",307.6103515625,-2.606,-0.721,0.5282460890011862,2.086011093661525
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '241k', 'abr': 'True'}",91.484375,-3.858,-3.51,0.3423758290009573,-1.3522818001086394
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'b:a': '151k', 'abr': 'True'}",205.8125,-3.208,-1.49,0.47998815195751376,0.6068031119800047
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",112.5185546875,-3.343,-1.721,0.4948244509869255,0.3671598645010201
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '4', 'reservoir': '1', 'aq': '9'}",69.9306640625,-3.731,-2.763,0.3865531950141303,-0.7896050467728287
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'aq': '9'}",75.0888671875,-3.731,-2.763,0.38752027400187217,-0.7979072885389835
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",43.91796875,-3.277,-1.605,0.579868123983033,0.6607066405750369
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",77.375,-3.735,-2.782,0.37634898399119265,-0.8160429485428891
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '1', 'b:a': '264k'}",357.078125,-3.508,-2.067,0.5026004269893747,-0.5172382835364159
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '58k', 'abr': 'True'}",75.98046875,-3.837,-3.344,0.6264008979778737,-1.2472410887158745
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",92.75,-3.54,-2.146,0.4100347940111533,-0.18809668142629923
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '0', 'b:a': '137k', 'abr': 'True'}",204.998046875,-2.816,-0.959,0.5921619519940577,1.6806556634082073
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",75.1142578125,-3.731,-2.762,0.4544521439820528,-0.8025794729437539
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '1', 'b:a': '244k'}",90.640625,-3.768,-2.932,0.6319993610377423,-0.9803130047362011
"{'ar': '24000', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '1', 'b:a': '217k', 'abr': 'True'}",199.1328125,-3.658,-2.49,0.4266950780292973,-0.7425297371708579
"{'ar': '24000', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '0', 'b:a': '70k'}",89.515625,-3.782,-3.004,0.4430624710221309,-1.0198851457560674
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '1', 'reservoir': '1', 'b:a': '107k', 'abr': 'True'}",72.921875,-3.858,-3.505,0.4221975740219932,-1.3269848395903652
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'b:a': '229k', 'abr': 'True'}",314.609375,-3.52,-2.095,0.4911139759933576,-0.4854154949450641
"{'ar': '11025', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'b:a': '136k'}",90.689453125,-3.848,-3.428,0.37038124998798594,-1.3039163651259693
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '1', 'b:a': '138k', 'abr': 'True'}",82.4375,-3.759,-2.892,0.370409939030651,-0.9143009616619836
"{'ar': '24000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'b:a': '272k', 'abr': 'True'}",175.2734375,-3.667,-2.518,0.6556792210321873,-0.7511853324962283
